date,Indonesia,Malaysia,Philippines,Singapore,Thailand,Vietnam
2024-10-11,-11.336987644225468,-10.99276584590721,-9.182574493477672,-10.60543274126308,-10.657166130125386,-11.818565335317796
2024-10-15,-10.651215237330252,-12.00428393992587,-9.260195163411998,-10.496846408343709,-10.183921392788088,-10.027454433070845
2024-10-16,-11.43499949125886,-10.543708597081125,-10.898205096139197,-11.046033807458265,-8.986086729495952,-11.456131457682849
2024-10-17,-9.690444479193257,-11.381160845410266,-9.979759557010706,-10.966260710816892,-11.267780821511993,-9.951787941277436
2024-10-18,-10.377271540584353,-11.77376812809238,-10.83626264374541,-11.391885410150405,-9.839023512143944,-11.030805012801306
2024-10-21,-10.912712836985756,-12.408279968218155,-11.403942292823762,-10.728273019802986,-10.674226226471918,-11.190289957075606
2024-10-22,-10.453609278100181,-12.258892254474922,-10.876005289222295,-10.750924984917521,-9.621733987504383,-9.932345164900966
2024-10-24,-10.210408858008174,-11.052858224789823,-10.310935843198674,-11.054336988601731,-9.831663300189845,-9.675631751110874
2024-10-25,-10.311268955075485,-10.062950667411599,-11.185804934483206,-11.19440788665211,-10.592552459082569,-10.692714081460085
2024-10-28,-9.414509445522366,-9.757303294577385,-10.645037575559252,-11.869870187415517,-10.027532781850171,-12.394922030853163
2024-10-29,-10.15389604809257,-11.32158241148084,-9.577115555895524,-11.234043100030826,-10.50409184597902,-12.096792347785346
2024-10-30,-10.683931309012731,-10.520173952093522,-9.6735963291254,-10.04831140102934,-10.477058616237219,-10.73834005595232
2024-11-04,-9.387124574858131,-11.467338820885555,-11.199877639090339,-11.884218388215004,-10.66219975597378,-9.918766120128108
2024-11-05,-11.224321397327074,-11.96436218461758,-9.098481134056339,-10.836847200915651,-9.262469258446636,-11.89392652645636
2024-11-06,-8.913853347170877,-11.079254556992753,-9.433286583389373,-10.69988569990775,-9.213925577575218,-10.343606195395667
2024-11-07,-8.961381832731604,-10.170820008529954,-7.962376598755199,-9.138593907265513,-10.963483990367756,-11.3154322245281
2024-11-08,-9.894807204100259,-12.097469878363507,-9.29813866979114,-9.378375584533197,-10.024569385712654,-10.114632827994148
2024-11-11,-9.584201524385366,-10.018088159766558,-10.26211172492792,-9.443743094131149,-10.542220466100972,-10.213197256185524
2024-11-12,-10.165152974672663,-11.079528865175298,-8.75529987727441,-10.23545075402685,-9.916384440332608,-9.987516774845309
2024-11-13,-10.456252201156087,-11.426934955345047,-9.108706524035735,-9.514186297503713,-10.105412818735559,-10.227943474431541
2024-11-14,-9.508809637365681,-10.094254588626177,-8.312552988569628,-10.152229252448537,-9.506669459365556,-9.798172888951875
2024-11-15,-9.220379722658643,-10.791439019701356,-8.891892088826662,-10.917706680670392,-9.435995644060277,-10.177097731179183
2024-11-18,-10.721612273824753,-10.50632304439632,-9.864165828031414,-10.890880985656745,-10.24141350108628,-9.156638190081452
2024-11-19,-9.710395584222386,-11.656748390954926,-9.98424564178923,-10.779229440389349,-10.53626228486613,-9.645568369052484
2024-11-20,-10.647124562426612,-10.844160322257531,-8.095366747467166,-11.037093456957807,-11.410712918097438,-8.800148945310196
2024-11-21,-10.32413094844911,-10.92511676818498,-10.451115005651529,-12.045659561853766,-9.97782534064426,-9.887993998786655
