date,country,index_name,ticker,open,high,low,close,adjusted_close,volume,currency,source
2018-06-26,Indonesia,Jakarta Composite Index,^JKSE,5831.59521484375,5878.037109375,5820.751953125,5825.64892578125,5825.64892578125,59068400,IDR,yfinance
2018-06-27,Indonesia,Jakarta Composite Index,^JKSE,5832.5849609375,5859.60302734375,5787.5517578125,5787.5517578125,5787.5517578125,55552900,IDR,yfinance
2018-06-28,Indonesia,Jakarta Composite Index,^JKSE,5791.5830078125,5801.34912109375,5661.0078125,5667.31884765625,5667.31884765625,60061700,IDR,yfinance
2018-06-29,Indonesia,Jakarta Composite Index,^JKSE,5691.68603515625,5799.23681640625,5682.658203125,5799.23681640625,5799.23681640625,65331400,IDR,yfinance
2018-07-02,Indonesia,Jakarta Composite Index,^JKSE,5828.4951171875,5832.22216796875,5746.77001953125,5746.77001953125,5746.77001953125,48029600,IDR,yfinance
2018-07-03,Indonesia,Jakarta Composite Index,^JKSE,5737.35498046875,5752.31787109375,5630.10009765625,5633.93701171875,5633.93701171875,49554000,IDR,yfinance
2018-07-04,Indonesia,Jakarta Composite Index,^JKSE,5640.56298828125,5738.92578125,5557.55810546875,5733.63916015625,5733.63916015625,56623500,IDR,yfinance
2018-07-05,Indonesia,Jakarta Composite Index,^JKSE,5727.912109375,5739.33203125,5685.751953125,5739.33203125,5739.33203125,51660500,IDR,yfinance
2018-07-06,Indonesia,Jakarta Composite Index,^JKSE,5733.130859375,5743.35986328125,5694.912109375,5694.912109375,5694.912109375,46286700,IDR,yfinance
2018-07-09,Indonesia,Jakarta Composite Index,^JKSE,5719.85693359375,5815.44677734375,5716.39404296875,5807.375,5807.375,52683800,IDR,yfinance
2018-07-10,Indonesia,Jakarta Composite Index,^JKSE,5839.0361328125,5888.5927734375,5829.68115234375,5881.759765625,5881.759765625,53761000,IDR,yfinance
2018-07-11,Indonesia,Jakarta Composite Index,^JKSE,5842.990234375,5897.95703125,5822.751953125,5893.35888671875,5893.35888671875,62397700,IDR,yfinance
2018-07-12,Indonesia,Jakarta Composite Index,^JKSE,5873.048828125,5931.51904296875,5873.048828125,5907.8720703125,5907.8720703125,57014300,IDR,yfinance
2018-07-13,Indonesia,Jakarta Composite Index,^JKSE,5908.47802734375,5961.3369140625,5908.47802734375,5944.07421875,5944.07421875,54856000,IDR,yfinance
2018-07-16,Indonesia,Jakarta Composite Index,^JKSE,5941.912109375,5956.796875,5847.3408203125,5905.158203125,5905.158203125,46500100,IDR,yfinance
2018-07-17,Indonesia,Jakarta Composite Index,^JKSE,5881.791015625,5884.7998046875,5840.93701171875,5861.5078125,5861.5078125,52518200,IDR,yfinance
2018-07-18,Indonesia,Jakarta Composite Index,^JKSE,5868.87109375,5899.65283203125,5858.97509765625,5890.73095703125,5890.73095703125,69005100,IDR,yfinance
2018-07-19,Indonesia,Jakarta Composite Index,^JKSE,5902.02587890625,5920.92919921875,5857.14306640625,5871.0771484375,5871.0771484375,61506700,IDR,yfinance
2018-07-20,Indonesia,Jakarta Composite Index,^JKSE,5867.80810546875,5884.6337890625,5842.93017578125,5872.7841796875,5872.7841796875,56088500,IDR,yfinance
2018-07-23,Indonesia,Jakarta Composite Index,^JKSE,5886.51611328125,5928.080078125,5884.97607421875,5915.7958984375,5915.7958984375,51917100,IDR,yfinance
2018-07-24,Indonesia,Jakarta Composite Index,^JKSE,5934.408203125,5945.85009765625,5925.0498046875,5931.841796875,5931.841796875,59374900,IDR,yfinance
2018-07-25,Indonesia,Jakarta Composite Index,^JKSE,5941.1298828125,5947.501953125,5923.2001953125,5933.88916015625,5933.88916015625,84148200,IDR,yfinance
2018-07-26,Indonesia,Jakarta Composite Index,^JKSE,5949.6572265625,5967.59521484375,5928.7431640625,5946.13623046875,5946.13623046875,82412300,IDR,yfinance
2018-07-27,Indonesia,Jakarta Composite Index,^JKSE,5947.35595703125,5992.05322265625,5947.06005859375,5989.13623046875,5989.13623046875,65570700,IDR,yfinance
2018-07-30,Indonesia,Jakarta Composite Index,^JKSE,5998.09716796875,6027.93603515625,5994.0791015625,6027.93603515625,6027.93603515625,72156300,IDR,yfinance
2018-07-31,Indonesia,Jakarta Composite Index,^JKSE,6012.9267578125,6013.86376953125,5910.52880859375,5936.44287109375,5936.44287109375,86530400,IDR,yfinance
2018-08-01,Indonesia,Jakarta Composite Index,^JKSE,5952.93896484375,6034.548828125,5945.44287109375,6033.4189453125,6033.4189453125,59853600,IDR,yfinance
2018-08-02,Indonesia,Jakarta Composite Index,^JKSE,6039.5869140625,6055.06689453125,6011.72314453125,6011.72314453125,6011.72314453125,77818300,IDR,yfinance
2018-08-03,Indonesia,Jakarta Composite Index,^JKSE,6014.796875,6023.47509765625,5994.04296875,6007.5380859375,6007.5380859375,57227000,IDR,yfinance
2018-08-06,Indonesia,Jakarta Composite Index,^JKSE,6025.60693359375,6102.5390625,6025.42578125,6101.130859375,6101.130859375,66226000,IDR,yfinance
2018-08-07,Indonesia,Jakarta Composite Index,^JKSE,6100.0029296875,6113.9912109375,6079.47998046875,6091.25,6091.25,60294800,IDR,yfinance
2018-08-08,Indonesia,Jakarta Composite Index,^JKSE,6110.8408203125,6117.29296875,6081.6337890625,6094.8291015625,6094.8291015625,64676700,IDR,yfinance
2018-08-09,Indonesia,Jakarta Composite Index,^JKSE,6084.751953125,6105.91796875,6055.26904296875,6065.255859375,6065.255859375,62375600,IDR,yfinance
2018-08-10,Indonesia,Jakarta Composite Index,^JKSE,6084.8017578125,6107.69580078125,6059.98876953125,6077.1728515625,6077.1728515625,52870700,IDR,yfinance
2018-08-13,Indonesia,Jakarta Composite Index,^JKSE,6029.46923828125,6034.56005859375,5861.24609375,5861.24609375,5861.24609375,60906300,IDR,yfinance
2018-08-14,Indonesia,Jakarta Composite Index,^JKSE,5850.71923828125,5890.98876953125,5744.5751953125,5769.873046875,5769.873046875,56998100,IDR,yfinance
2018-08-15,Indonesia,Jakarta Composite Index,^JKSE,5782.3818359375,5819.64208984375,5689.93603515625,5816.58984375,5816.58984375,62023800,IDR,yfinance
2018-08-16,Indonesia,Jakarta Composite Index,^JKSE,5788.06298828125,5811.625,5743.4951171875,5783.7978515625,5783.7978515625,53443300,IDR,yfinance
2018-08-20,Indonesia,Jakarta Composite Index,^JKSE,5833.5390625,5919.33203125,5833.5390625,5892.19189453125,5892.19189453125,55005100,IDR,yfinance
2018-08-21,Indonesia,Jakarta Composite Index,^JKSE,5899.2978515625,5953.9072265625,5899.2978515625,5944.30078125,5944.30078125,59014700,IDR,yfinance
2018-08-23,Indonesia,Jakarta Composite Index,^JKSE,5962.10107421875,5991.298828125,5934.2900390625,5982.98486328125,5982.98486328125,53558900,IDR,yfinance
2018-08-24,Indonesia,Jakarta Composite Index,^JKSE,5975.4150390625,5993.60498046875,5949.60791015625,5968.75,5968.75,49474100,IDR,yfinance
2018-08-27,Indonesia,Jakarta Composite Index,^JKSE,5993.76318359375,6025.9677734375,5993.703125,6025.9677734375,6025.9677734375,65676000,IDR,yfinance
2018-08-28,Indonesia,Jakarta Composite Index,^JKSE,6042.89111328125,6065.25390625,6023.22119140625,6042.64990234375,6042.64990234375,59104800,IDR,yfinance
2018-08-29,Indonesia,Jakarta Composite Index,^JKSE,6025.60205078125,6065.14892578125,6003.494140625,6065.14892578125,6065.14892578125,63016700,IDR,yfinance
2018-08-30,Indonesia,Jakarta Composite Index,^JKSE,6075.27001953125,6086.94384765625,6013.373046875,6018.9638671875,6018.9638671875,58498700,IDR,yfinance
2018-08-31,Indonesia,Jakarta Composite Index,^JKSE,5984.9619140625,6018.4599609375,5940.64892578125,6018.4599609375,6018.4599609375,59513900,IDR,yfinance
2018-09-03,Indonesia,Jakarta Composite Index,^JKSE,6025.4111328125,6026.9150390625,5954.92822265625,5967.5791015625,5967.5791015625,44310800,IDR,yfinance
2018-09-04,Indonesia,Jakarta Composite Index,^JKSE,5974.76318359375,5978.72998046875,5889.09521484375,5905.30078125,5905.30078125,53980900,IDR,yfinance
2018-09-05,Indonesia,Jakarta Composite Index,^JKSE,5868.77587890625,5868.77587890625,5621.60400390625,5683.5009765625,5683.5009765625,71761700,IDR,yfinance
2018-09-06,Indonesia,Jakarta Composite Index,^JKSE,5661.9638671875,5786.6650390625,5660.865234375,5776.09521484375,5776.09521484375,57940400,IDR,yfinance
2018-09-07,Indonesia,Jakarta Composite Index,^JKSE,5780.80615234375,5851.46484375,5769.251953125,5851.46484375,5851.46484375,54320700,IDR,yfinance
2018-09-10,Indonesia,Jakarta Composite Index,^JKSE,5835.3759765625,5840.8671875,5776.01513671875,5831.1171875,5831.1171875,53873400,IDR,yfinance
2018-09-12,Indonesia,Jakarta Composite Index,^JKSE,5839.31494140625,5870.59912109375,5798.15087890625,5798.15087890625,5798.15087890625,61414500,IDR,yfinance
2018-09-13,Indonesia,Jakarta Composite Index,^JKSE,5834.76513671875,5865.06884765625,5834.76513671875,5858.27392578125,5858.27392578125,66435500,IDR,yfinance
2018-09-14,Indonesia,Jakarta Composite Index,^JKSE,5870.98486328125,5931.28076171875,5870.98486328125,5931.28076171875,5931.28076171875,56571400,IDR,yfinance
2018-09-17,Indonesia,Jakarta Composite Index,^JKSE,5908.42578125,5911.65283203125,5811.919921875,5824.2568359375,5824.2568359375,59608300,IDR,yfinance
2018-09-18,Indonesia,Jakarta Composite Index,^JKSE,5818.72021484375,5844.951171875,5781.2890625,5811.7900390625,5811.7900390625,70975800,IDR,yfinance
2018-09-19,Indonesia,Jakarta Composite Index,^JKSE,5835.794921875,5882.66015625,5835.794921875,5873.59716796875,5873.59716796875,69601100,IDR,yfinance
2018-09-20,Indonesia,Jakarta Composite Index,^JKSE,5898.48193359375,5941.01513671875,5897.59814453125,5931.26611328125,5931.26611328125,70876500,IDR,yfinance
2018-09-21,Indonesia,Jakarta Composite Index,^JKSE,5956.4990234375,5975.169921875,5935.0380859375,5957.744140625,5957.744140625,86255700,IDR,yfinance
2018-09-24,Indonesia,Jakarta Composite Index,^JKSE,5958.56787109375,5958.56787109375,5876.64892578125,5882.22021484375,5882.22021484375,68687600,IDR,yfinance
2018-09-25,Indonesia,Jakarta Composite Index,^JKSE,5875.158203125,5895.02001953125,5850.75,5874.298828125,5874.298828125,65935500,IDR,yfinance
2018-09-26,Indonesia,Jakarta Composite Index,^JKSE,5871.55810546875,5908.5888671875,5870.2998046875,5873.27099609375,5873.27099609375,75063400,IDR,yfinance
2018-09-27,Indonesia,Jakarta Composite Index,^JKSE,5871.43505859375,5931.72412109375,5870.5380859375,5929.2158203125,5929.2158203125,59721100,IDR,yfinance
2018-09-28,Indonesia,Jakarta Composite Index,^JKSE,5930.60498046875,5976.55322265625,5930.60498046875,5976.55322265625,5976.55322265625,62677100,IDR,yfinance
2018-10-01,Indonesia,Jakarta Composite Index,^JKSE,5950.85791015625,5982.06494140625,5944.60107421875,5944.60107421875,5944.60107421875,60605000,IDR,yfinance
2018-10-02,Indonesia,Jakarta Composite Index,^JKSE,5947.25,5956.77783203125,5862.955078125,5875.619140625,5875.619140625,87701600,IDR,yfinance
2018-10-03,Indonesia,Jakarta Composite Index,^JKSE,5874.4951171875,5921.56689453125,5848.162109375,5867.73681640625,5867.73681640625,72943100,IDR,yfinance
2018-10-04,Indonesia,Jakarta Composite Index,^JKSE,5847.59912109375,5847.59912109375,5742.30810546875,5756.619140625,5756.619140625,87537800,IDR,yfinance
2018-10-05,Indonesia,Jakarta Composite Index,^JKSE,5738.59423828125,5758.27001953125,5706.39892578125,5731.93505859375,5731.93505859375,64862100,IDR,yfinance
2018-10-08,Indonesia,Jakarta Composite Index,^JKSE,5728.6982421875,5794.43212890625,5728.63818359375,5761.0732421875,5761.0732421875,73665700,IDR,yfinance
2018-10-09,Indonesia,Jakarta Composite Index,^JKSE,5771.9169921875,5796.7900390625,5756.2421875,5796.7900390625,5796.7900390625,64525600,IDR,yfinance
2018-10-10,Indonesia,Jakarta Composite Index,^JKSE,5815.2861328125,5832.92822265625,5798.7431640625,5820.66796875,5820.66796875,68341300,IDR,yfinance
2018-10-11,Indonesia,Jakarta Composite Index,^JKSE,5733.99609375,5746.2431640625,5669.72314453125,5702.82177734375,5702.82177734375,90536700,IDR,yfinance
2018-10-12,Indonesia,Jakarta Composite Index,^JKSE,5722.48681640625,5788.68017578125,5722.48681640625,5756.490234375,5756.490234375,60181200,IDR,yfinance
2018-10-15,Indonesia,Jakarta Composite Index,^JKSE,5786.6640625,5816.04296875,5725.580078125,5727.255859375,5727.255859375,65107300,IDR,yfinance
2018-10-16,Indonesia,Jakarta Composite Index,^JKSE,5737.94189453125,5800.81689453125,5719.5087890625,5800.81689453125,5800.81689453125,64884300,IDR,yfinance
2018-10-17,Indonesia,Jakarta Composite Index,^JKSE,5833.2529296875,5868.6201171875,5819.1748046875,5868.6201171875,5868.6201171875,64580100,IDR,yfinance
2018-10-18,Indonesia,Jakarta Composite Index,^JKSE,5850.1240234375,5858.7880859375,5811.9248046875,5845.2421875,5845.2421875,62773900,IDR,yfinance
2018-10-19,Indonesia,Jakarta Composite Index,^JKSE,5810.1298828125,5861.990234375,5796.7841796875,5837.291015625,5837.291015625,63540800,IDR,yfinance
2018-10-22,Indonesia,Jakarta Composite Index,^JKSE,5841.4189453125,5869.65185546875,5827.6298828125,5840.43505859375,5840.43505859375,68594500,IDR,yfinance
2018-10-23,Indonesia,Jakarta Composite Index,^JKSE,5838.69091796875,5848.0439453125,5797.3359375,5797.89111328125,5797.89111328125,61556000,IDR,yfinance
2018-10-24,Indonesia,Jakarta Composite Index,^JKSE,5795.7509765625,5818.83984375,5709.4169921875,5709.4169921875,5709.4169921875,71593900,IDR,yfinance
2018-10-25,Indonesia,Jakarta Composite Index,^JKSE,5629.9501953125,5754.96484375,5623.8427734375,5754.96484375,5754.96484375,51569200,IDR,yfinance
2018-10-26,Indonesia,Jakarta Composite Index,^JKSE,5761.451171875,5790.953125,5748.61376953125,5784.9208984375,5784.9208984375,52533300,IDR,yfinance
2018-10-29,Indonesia,Jakarta Composite Index,^JKSE,5788.9248046875,5814.67919921875,5747.0341796875,5754.60693359375,5754.60693359375,49595700,IDR,yfinance
2018-10-30,Indonesia,Jakarta Composite Index,^JKSE,5755.02001953125,5789.10009765625,5733.240234375,5789.10009765625,5789.10009765625,59748100,IDR,yfinance
2018-10-31,Indonesia,Jakarta Composite Index,^JKSE,5817.4921875,5835.173828125,5769.544921875,5831.64990234375,5831.64990234375,69910100,IDR,yfinance
2018-11-01,Indonesia,Jakarta Composite Index,^JKSE,5855.22216796875,5883.22021484375,5815.7568359375,5835.919921875,5835.919921875,63198100,IDR,yfinance
2018-11-02,Indonesia,Jakarta Composite Index,^JKSE,5873.0068359375,5906.2919921875,5827.15380859375,5906.2919921875,5906.2919921875,67022200,IDR,yfinance
2018-11-05,Indonesia,Jakarta Composite Index,^JKSE,5895.2431640625,5926.634765625,5886.2060546875,5920.59423828125,5920.59423828125,53671600,IDR,yfinance
2018-11-06,Indonesia,Jakarta Composite Index,^JKSE,5942.32177734375,5959.9658203125,5898.56396484375,5923.93017578125,5923.93017578125,53343100,IDR,yfinance
2018-11-07,Indonesia,Jakarta Composite Index,^JKSE,5942.22314453125,5947.60888671875,5891.14013671875,5939.88623046875,5939.88623046875,62481200,IDR,yfinance
2018-11-08,Indonesia,Jakarta Composite Index,^JKSE,5972.3271484375,5996.8408203125,5949.51611328125,5976.80615234375,5976.80615234375,73188500,IDR,yfinance
2018-11-09,Indonesia,Jakarta Composite Index,^JKSE,5934.17822265625,5936.0341796875,5859.087890625,5874.15380859375,5874.15380859375,65342000,IDR,yfinance
2018-11-12,Indonesia,Jakarta Composite Index,^JKSE,5865.7412109375,5884.0810546875,5777.05322265625,5777.05322265625,5777.05322265625,53857800,IDR,yfinance
2018-11-13,Indonesia,Jakarta Composite Index,^JKSE,5754.59814453125,5850.376953125,5747.53076171875,5835.1982421875,5835.1982421875,58918000,IDR,yfinance
2018-11-14,Indonesia,Jakarta Composite Index,^JKSE,5857.72119140625,5896.8017578125,5851.79296875,5858.29296875,5858.29296875,72751500,IDR,yfinance
2018-11-15,Indonesia,Jakarta Composite Index,^JKSE,5885.216796875,5960.39892578125,5880.212890625,5955.73583984375,5955.73583984375,60149800,IDR,yfinance
2018-11-16,Indonesia,Jakarta Composite Index,^JKSE,5975.11083984375,6058.8251953125,5968.673828125,6012.35009765625,6012.35009765625,61140800,IDR,yfinance
2018-11-19,Indonesia,Jakarta Composite Index,^JKSE,6028.3369140625,6036.98876953125,5974.134765625,6005.296875,6005.296875,56032100,IDR,yfinance
2018-11-21,Indonesia,Jakarta Composite Index,^JKSE,5942.19921875,5978.59521484375,5908.0029296875,5948.0517578125,5948.0517578125,62393500,IDR,yfinance
2018-11-22,Indonesia,Jakarta Composite Index,^JKSE,5936.6611328125,5997.63720703125,5936.6611328125,5990.81005859375,5990.81005859375,76590600,IDR,yfinance
2018-11-23,Indonesia,Jakarta Composite Index,^JKSE,5998.02783203125,6017.4580078125,5971.98876953125,6006.2021484375,6006.2021484375,62607300,IDR,yfinance
2018-11-26,Indonesia,Jakarta Composite Index,^JKSE,5997.73291015625,6025.9912109375,5990.98486328125,6022.77783203125,6022.77783203125,67223700,IDR,yfinance
2018-11-27,Indonesia,Jakarta Composite Index,^JKSE,6002.39111328125,6034.18408203125,5992.8837890625,6013.5888671875,6013.5888671875,69182000,IDR,yfinance
2018-11-28,Indonesia,Jakarta Composite Index,^JKSE,6027.58203125,6030.89599609375,5990.34521484375,5991.24609375,5991.24609375,72385300,IDR,yfinance
2018-11-29,Indonesia,Jakarta Composite Index,^JKSE,6030.73876953125,6107.16796875,6029.6611328125,6107.16796875,6107.16796875,71888500,IDR,yfinance
2018-11-30,Indonesia,Jakarta Composite Index,^JKSE,6104.63720703125,6117.19482421875,6056.1240234375,6056.1240234375,6056.1240234375,104904600,IDR,yfinance
2018-12-03,Indonesia,Jakarta Composite Index,^JKSE,6118.06396484375,6157.30078125,6101.7431640625,6118.31982421875,6118.31982421875,84784300,IDR,yfinance
2018-12-04,Indonesia,Jakarta Composite Index,^JKSE,6118.6337890625,6152.85986328125,6118.46923828125,6152.85986328125,6152.85986328125,65189800,IDR,yfinance
2018-12-05,Indonesia,Jakarta Composite Index,^JKSE,6097.64404296875,6133.1201171875,6064.83203125,6133.1201171875,6133.1201171875,67897200,IDR,yfinance
2018-12-06,Indonesia,Jakarta Composite Index,^JKSE,6095.0068359375,6131.6318359375,6086.1318359375,6115.4931640625,6115.4931640625,65929300,IDR,yfinance
2018-12-07,Indonesia,Jakarta Composite Index,^JKSE,6108.9501953125,6141.47021484375,6103.1767578125,6126.35595703125,6126.35595703125,66079200,IDR,yfinance
2018-12-10,Indonesia,Jakarta Composite Index,^JKSE,6103.09716796875,6121.78076171875,6078.6318359375,6111.35986328125,6111.35986328125,56866400,IDR,yfinance
2018-12-11,Indonesia,Jakarta Composite Index,^JKSE,6095.34912109375,6106.98486328125,6069.1611328125,6076.5869140625,6076.5869140625,71781900,IDR,yfinance
2018-12-12,Indonesia,Jakarta Composite Index,^JKSE,6097.73095703125,6118.22607421875,6084.3388671875,6115.5771484375,6115.5771484375,79263500,IDR,yfinance
2018-12-13,Indonesia,Jakarta Composite Index,^JKSE,6140.8759765625,6186.046875,6139.33203125,6177.72021484375,6177.72021484375,82093700,IDR,yfinance
2018-12-14,Indonesia,Jakarta Composite Index,^JKSE,6178.56689453125,6185.47998046875,6160.35205078125,6169.8427734375,6169.8427734375,61924800,IDR,yfinance
2018-12-17,Indonesia,Jakarta Composite Index,^JKSE,6163.6279296875,6174.22021484375,6089.30517578125,6089.30517578125,6089.30517578125,61873200,IDR,yfinance
2018-12-18,Indonesia,Jakarta Composite Index,^JKSE,6056.23291015625,6081.8671875,6014.794921875,6081.8671875,6081.8671875,60526100,IDR,yfinance
2018-12-19,Indonesia,Jakarta Composite Index,^JKSE,6076.294921875,6176.09423828125,6076.22119140625,6176.09423828125,6176.09423828125,82872200,IDR,yfinance
2018-12-20,Indonesia,Jakarta Composite Index,^JKSE,6144.93603515625,6160.4130859375,6112.05517578125,6147.8759765625,6147.8759765625,64812900,IDR,yfinance
2018-12-21,Indonesia,Jakarta Composite Index,^JKSE,6117.8359375,6165.2841796875,6110.60986328125,6163.59619140625,6163.59619140625,59446800,IDR,yfinance
2018-12-26,Indonesia,Jakarta Composite Index,^JKSE,6126.65283203125,6144.60498046875,6094.412109375,6127.85009765625,6127.85009765625,53220400,IDR,yfinance
2018-12-27,Indonesia,Jakarta Composite Index,^JKSE,6173.51806640625,6191.703125,6157.65283203125,6190.64306640625,6190.64306640625,65545500,IDR,yfinance
2018-12-28,Indonesia,Jakarta Composite Index,^JKSE,6200.296875,6212.125,6176.630859375,6194.498046875,6194.498046875,69954900,IDR,yfinance
2019-01-02,Indonesia,Jakarta Composite Index,^JKSE,6197.87109375,6205.89501953125,6164.833984375,6181.1748046875,6181.1748046875,52797800,IDR,yfinance
2019-01-03,Indonesia,Jakarta Composite Index,^JKSE,6176.15185546875,6221.009765625,6176.15185546875,6221.009765625,6221.009765625,72166700,IDR,yfinance
2019-01-04,Indonesia,Jakarta Composite Index,^JKSE,6211.09619140625,6274.5400390625,6200.85400390625,6274.5400390625,6274.5400390625,80858100,IDR,yfinance
2019-01-07,Indonesia,Jakarta Composite Index,^JKSE,6317.6259765625,6354.7578125,6287.22412109375,6287.22412109375,6287.22412109375,90278300,IDR,yfinance
2019-01-08,Indonesia,Jakarta Composite Index,^JKSE,6292.26318359375,6316.240234375,6251.3759765625,6262.84716796875,6262.84716796875,90537400,IDR,yfinance
2019-01-09,Indonesia,Jakarta Composite Index,^JKSE,6296.115234375,6311.5791015625,6265.326171875,6272.23779296875,6272.23779296875,105604200,IDR,yfinance
2019-01-10,Indonesia,Jakarta Composite Index,^JKSE,6293.9580078125,6328.7138671875,6268.5078125,6328.7138671875,6328.7138671875,122462300,IDR,yfinance
2019-01-11,Indonesia,Jakarta Composite Index,^JKSE,6347.97314453125,6361.46484375,6337.5478515625,6361.46484375,6361.46484375,78112000,IDR,yfinance
2019-01-14,Indonesia,Jakarta Composite Index,^JKSE,6351.3291015625,6359.875,6302.39599609375,6336.1162109375,6336.1162109375,79731000,IDR,yfinance
2019-01-15,Indonesia,Jakarta Composite Index,^JKSE,6347.10107421875,6408.7841796875,6333.64404296875,6408.7841796875,6408.7841796875,95139900,IDR,yfinance
2019-01-16,Indonesia,Jakarta Composite Index,^JKSE,6417.130859375,6425.94091796875,6385.58984375,6413.35986328125,6413.35986328125,104252800,IDR,yfinance
2019-01-17,Indonesia,Jakarta Composite Index,^JKSE,6421.4072265625,6457.73486328125,6410.9501953125,6423.77978515625,6423.77978515625,99214400,IDR,yfinance
2019-01-18,Indonesia,Jakarta Composite Index,^JKSE,6444.212890625,6452.55810546875,6409.09521484375,6448.15576171875,6448.15576171875,77604300,IDR,yfinance
2019-01-21,Indonesia,Jakarta Composite Index,^JKSE,6448.5361328125,6472.14990234375,6438.90087890625,6450.833984375,6450.833984375,101769000,IDR,yfinance
2019-01-22,Indonesia,Jakarta Composite Index,^JKSE,6452.60400390625,6468.56201171875,6416.5927734375,6468.56201171875,6468.56201171875,100776200,IDR,yfinance
2019-01-23,Indonesia,Jakarta Composite Index,^JKSE,6452.90576171875,6484.19580078125,6449.919921875,6451.169921875,6451.169921875,109468500,IDR,yfinance
2019-01-24,Indonesia,Jakarta Composite Index,^JKSE,6451.2568359375,6478.8837890625,6446.58203125,6466.65478515625,6466.65478515625,120391000,IDR,yfinance
2019-01-25,Indonesia,Jakarta Composite Index,^JKSE,6474.1591796875,6498.333984375,6470.123046875,6482.8427734375,6482.8427734375,92035400,IDR,yfinance
2019-01-28,Indonesia,Jakarta Composite Index,^JKSE,6488.90185546875,6501.0859375,6433.81982421875,6458.7119140625,6458.7119140625,95548600,IDR,yfinance
2019-01-29,Indonesia,Jakarta Composite Index,^JKSE,6454.47314453125,6485.2470703125,6428.47021484375,6436.47998046875,6436.47998046875,73064200,IDR,yfinance
2019-01-30,Indonesia,Jakarta Composite Index,^JKSE,6445.4091796875,6464.9267578125,6435.41796875,6464.18896484375,6464.18896484375,78683300,IDR,yfinance
2019-01-31,Indonesia,Jakarta Composite Index,^JKSE,6491.38916015625,6544.47900390625,6491.38916015625,6532.96923828125,6532.96923828125,104349100,IDR,yfinance
2019-02-01,Indonesia,Jakarta Composite Index,^JKSE,6552.05712890625,6581.73193359375,6516.43603515625,6538.63818359375,6538.63818359375,88866200,IDR,yfinance
2019-02-04,Indonesia,Jakarta Composite Index,^JKSE,6540.77392578125,6555.98681640625,6479.0498046875,6481.451171875,6481.451171875,89042000,IDR,yfinance
2019-02-06,Indonesia,Jakarta Composite Index,^JKSE,6503.578125,6552.216796875,6503.578125,6547.876953125,6547.876953125,106799500,IDR,yfinance
2019-02-07,Indonesia,Jakarta Composite Index,^JKSE,6556.115234375,6563.98193359375,6517.22509765625,6536.45703125,6536.45703125,115112600,IDR,yfinance
2019-02-08,Indonesia,Jakarta Composite Index,^JKSE,6513.7431640625,6526.8662109375,6498.96484375,6521.6630859375,6521.6630859375,96579400,IDR,yfinance
2019-02-11,Indonesia,Jakarta Composite Index,^JKSE,6523.7021484375,6535.17822265625,6494.125,6495.001953125,6495.001953125,94974200,IDR,yfinance
2019-02-12,Indonesia,Jakarta Composite Index,^JKSE,6503.05078125,6513.10205078125,6392.23681640625,6426.3251953125,6426.3251953125,118209700,IDR,yfinance
2019-02-13,Indonesia,Jakarta Composite Index,^JKSE,6445.17919921875,6456.57080078125,6398.89208984375,6419.1162109375,6419.1162109375,122590200,IDR,yfinance
2019-02-14,Indonesia,Jakarta Composite Index,^JKSE,6429.1318359375,6446.3359375,6402.43017578125,6420.01806640625,6420.01806640625,117183600,IDR,yfinance
2019-02-15,Indonesia,Jakarta Composite Index,^JKSE,6425.81396484375,6433.68505859375,6374.89892578125,6389.0849609375,6389.0849609375,98204900,IDR,yfinance
2019-02-18,Indonesia,Jakarta Composite Index,^JKSE,6428.27587890625,6501.02783203125,6425.9169921875,6497.81494140625,6497.81494140625,97765700,IDR,yfinance
2019-02-19,Indonesia,Jakarta Composite Index,^JKSE,6500.701171875,6534.0078125,6493.30908203125,6494.6669921875,6494.6669921875,98372900,IDR,yfinance
2019-02-20,Indonesia,Jakarta Composite Index,^JKSE,6521.80810546875,6552.15185546875,6483.07080078125,6512.7841796875,6512.7841796875,110588600,IDR,yfinance
2019-02-21,Indonesia,Jakarta Composite Index,^JKSE,6510.5732421875,6539.06787109375,6498.990234375,6537.76611328125,6537.76611328125,102022900,IDR,yfinance
2019-02-22,Indonesia,Jakarta Composite Index,^JKSE,6518.18798828125,6530.22021484375,6481.47509765625,6501.3779296875,6501.3779296875,101594400,IDR,yfinance
2019-02-25,Indonesia,Jakarta Composite Index,^JKSE,6522.31005859375,6538.4912109375,6507.9248046875,6525.35791015625,6525.35791015625,95685700,IDR,yfinance
2019-02-26,Indonesia,Jakarta Composite Index,^JKSE,6527.72119140625,6540.9501953125,6497.7578125,6540.9501953125,6540.9501953125,111994800,IDR,yfinance
2019-02-27,Indonesia,Jakarta Composite Index,^JKSE,6532.0390625,6539.28515625,6499.81494140625,6525.68310546875,6525.68310546875,89352100,IDR,yfinance
2019-02-28,Indonesia,Jakarta Composite Index,^JKSE,6526.93310546875,6526.93310546875,6433.244140625,6443.34814453125,6443.34814453125,100223700,IDR,yfinance
2019-03-01,Indonesia,Jakarta Composite Index,^JKSE,6468.6201171875,6505.09619140625,6466.1572265625,6499.8837890625,6499.8837890625,78269700,IDR,yfinance
2019-03-04,Indonesia,Jakarta Composite Index,^JKSE,6508.26416015625,6537.23095703125,6487.85302734375,6488.419921875,6488.419921875,89179000,IDR,yfinance
