country,year_week,date,close,open,high,low,adjusted_close,volume,index_name,ticker,currency,source
Malaysia,2025-W36,2025-09-05,1578.1500244140625,1576.8599853515625,1582.3399658203125,1561.3599853515625,1578.1500244140625,751934400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W36,2025-09-05,6149.1298828125,6170.68017578125,6175.47998046875,6065.10009765625,6149.1298828125,384300,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W36,2025-09-05,4307.080078125,4270.85986328125,4320.3701171875,4252.27001953125,4307.080078125,1272180400,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W36,2025-09-05,1264.800048828125,1234.93994140625,1270.739990234375,1230.550048828125,1264.800048828125,25081100,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W36,2025-09-05,1666.97,1682.11,1711.49,1665.45,1666.97,4377149965,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W37,2025-09-12,7854.06005859375,7929.06298828125,7934.9912109375,7619.716796875,7854.06005859375,1514794600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W37,2025-09-12,1600.1300048828125,1581.219970703125,1600.1300048828125,1579.5699462890625,1600.1300048828125,976055900,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W37,2025-09-12,6109.2099609375,6162.009765625,6170.240234375,6100.22998046875,6109.2099609375,582600,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W37,2025-09-12,4344.240234375,4318.93017578125,4375.330078125,4287.52001953125,4344.240234375,1195770500,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W37,2025-09-12,1293.6199951171875,1273.6199951171875,1299.18994140625,1264.7900390625,1293.6199951171875,22115700,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W37,2025-09-12,1667.26,1660.91,1670.62,1605.76,1667.26,6436905738,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W38,2025-09-19,8051.1181640625,7891.26416015625,8068.0087890625,7889.18896484375,8051.1181640625,1871851900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W38,2025-09-19,1598.22998046875,1602.219970703125,1611.699951171875,1595.6800537109375,1598.22998046875,784617200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W38,2025-09-19,6264.490234375,6116.10009765625,6287.3798828125,6036.6298828125,6264.490234375,602300,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W38,2025-09-19,4302.7099609375,4342.22021484375,4348.64013671875,4298.93994140625,4302.7099609375,1451151700,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W38,2025-09-19,1292.719970703125,1294.5899658203125,1312.739990234375,1287.93994140625,1292.719970703125,23937200,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W38,2025-09-19,1658.62,1672.59,1696.87,1638.44,1658.62,5488308708,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W39,2025-09-26,8099.3330078125,8082.2587890625,8169.01708984375,8005.34912109375,8099.3330078125,2154440100,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W39,2025-09-26,1609.050048828125,1599.780029296875,1611.3199462890625,1595.0400390625,1609.050048828125,1007815100,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W39,2025-09-26,6027.1201171875,6256.080078125,6256.080078125,5997.75,6027.1201171875,404500,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W39,2025-09-26,4265.97998046875,4307.580078125,4315.7001953125,4265.97998046875,4265.97998046875,1314586500,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W39,2025-09-26,1278.739990234375,1294.68994140625,1296.4200439453125,1268.489990234375,1278.739990234375,18071100,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W39,2025-09-26,1660.7,1656.66,1671.43,1616.02,1660.7,4967336515,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W40,2025-10-03,8118.30078125,8139.5791015625,8157.330078125,8034.25,8118.30078125,2268140600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W40,2025-10-03,1635.06005859375,1609.75,1658.72998046875,1606.760009765625,1635.06005859375,1092647200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W40,2025-10-03,6108.85986328125,6042.93994140625,6108.85986328125,5905.35009765625,6108.85986328125,384400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W40,2025-10-03,4411.9501953125,4272.77001953125,4416.89990234375,4264.990234375,4411.9501953125,1730230400,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W40,2025-10-03,1293.6099853515625,1285.7099609375,1300.050048828125,1270.4200439453125,1293.6099853515625,17036900,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W40,2025-10-03,1645.82,1659.24,1679.73,1638.08,1645.82,4440089361,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W41,2025-10-10,8257.859375,8155.365234375,8272.6318359375,8044.93310546875,8257.859375,1925205100,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W41,2025-10-10,1622.25,1636.1400146484375,1638.0899658203125,1621.1700439453125,1622.25,1038206600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W41,2025-10-10,6037.7900390625,6111.14990234375,6138.25,6000.31982421875,6037.7900390625,412000,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W41,2025-10-10,4427.06005859375,4416.509765625,4474.1201171875,4411.8798828125,4427.06005859375,1255217500,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W41,2025-10-10,1286.97998046875,1296.2900390625,1317.8800048828125,1282.469970703125,1286.97998046875,15192400,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W41,2025-10-10,1747.55,1673.16,1747.57,1664.17,1747.55,5207560656,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W42,2025-10-17,7915.65576171875,8169.64892578125,8288.279296875,7854.30712890625,7915.65576171875,1736945400,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W42,2025-10-17,1607.1800537109375,1601.75,1622.75,1601.75,1607.1800537109375,999935800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W42,2025-10-17,6089.52978515625,6026.10986328125,6130.169921875,6002.97998046875,6089.52978515625,381000,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W42,2025-10-17,4328.93017578125,4377.22998046875,4417.240234375,4311.64990234375,4328.93017578125,1399969000,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W42,2025-10-17,1274.6099853515625,1287.239990234375,1299.4300537109375,1266.3800048828125,1274.6099853515625,19930100,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W42,2025-10-17,1731.19,1738.23,1794.58,1727.77,1731.19,6538037397,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W43,2025-10-24,8271.7216796875,7988.4482421875,8351.05859375,7937.384765625,8271.7216796875,1384573200,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W43,2025-10-24,1613.27001953125,1611.780029296875,1617.56005859375,1601.260009765625,1613.27001953125,692299600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W43,2025-10-24,5988.02001953125,6110.68017578125,6141.8701171875,5980.35009765625,5988.02001953125,471300,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W43,2025-10-24,4422.2099609375,4378.22998046875,4443.580078125,4373.3798828125,4422.2099609375,1000041400,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W43,2025-10-24,1313.9100341796875,1285.9100341796875,1321.5699462890625,1281.800048828125,1313.9100341796875,12312200,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W43,2025-10-24,1683.18,1723.59,1727.11,1622.37,1683.18,5991532947,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W44,2025-10-31,8163.875,8322.216796875,8354.6728515625,7959.1689453125,8163.875,1462299500,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W44,2025-10-31,1609.1500244140625,1620.1099853515625,1623.22998046875,1606.43994140625,1609.1500244140625,916095500,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W44,2025-10-31,5929.68017578125,5996.419921875,6021.2900390625,5895.02001953125,5929.68017578125,328100,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W44,2025-10-31,4428.6201171875,4439.89990234375,4478.14990234375,4417.0,4428.6201171875,1287556500,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W44,2025-10-31,1309.5,1324.1500244140625,1345.8599853515625,1302.300048828125,1309.5,15723800,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W44,2025-10-31,1639.65,1696.45,1697.16,1621.52,1639.65,4445561396,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W45,2025-11-07,8394.58984375,8208.0302734375,8398.7646484375,8181.90380859375,8394.58984375,1383262700,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W45,2025-11-07,1619.1300048828125,1610.7900390625,1630.9100341796875,1608.8499755859375,1619.1300048828125,768845000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W45,2025-11-07,5759.3701171875,5801.33984375,5907.1298828125,5722.7099609375,5759.3701171875,470400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W45,2025-11-07,4492.240234375,4437.3798828125,4520.490234375,4372.64013671875,4492.240234375,1538903100,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W45,2025-11-07,1302.9100341796875,1315.68994140625,1317.47998046875,1283.1300048828125,1302.9100341796875,13260300,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W45,2025-11-07,1599.1,1644.56,1659.58,1595.34,1599.1,4304508818,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W46,2025-11-14,8370.435546875,8443.3203125,8478.1484375,8338.396484375,8370.435546875,2541944100,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W46,2025-11-14,1625.6700439453125,1621.530029296875,1642.9000244140625,1620.489990234375,1625.6700439453125,1066089000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W46,2025-11-14,5584.35009765625,5763.4599609375,5784.33984375,5584.35009765625,5584.35009765625,554100,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W46,2025-11-14,4546.06982421875,4481.27978515625,4575.91015625,4457.14013671875,4546.06982421875,1629874900,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W46,2025-11-14,1269.260009765625,1306.969970703125,1310.7099609375,1263.6199951171875,1269.260009765625,17995700,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W46,2025-11-14,1635.46,1598.02,1638.98,1578.42,1635.46,3559210569,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W47,2025-11-21,8414.3515625,8397.8359375,8491.427734375,8341.9033203125,8414.3515625,1759636700,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W47,2025-11-21,1617.5699462890625,1627.469970703125,1633.8399658203125,1613.050048828125,1617.5699462890625,1013213600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W47,2025-11-21,5997.1298828125,5616.10009765625,5997.1298828125,5616.10009765625,5997.1298828125,642100,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W47,2025-11-21,4469.14013671875,4533.22021484375,4546.740234375,4461.14013671875,4469.14013671875,1362899000,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W47,2025-11-21,1254.4000244140625,1268.1199951171875,1294.449951171875,1248.8900146484375,1254.4000244140625,13675400,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W47,2025-11-21,1654.93,1640.47,1661.51,1635.1,1654.93,3802309017,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W48,2025-11-28,8508.7060546875,8458.29296875,8622.267578125,8429.4638671875,8508.7060546875,2234336800,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W48,2025-11-28,1604.469970703125,1620.1400146484375,1629.260009765625,1597.6800537109375,1604.469970703125,1380206600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W48,2025-11-28,6022.240234375,5987.93994140625,6066.18017578125,5918.509765625,6022.240234375,657100,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W48,2025-11-28,4523.9599609375,4481.4501953125,4534.7099609375,4459.830078125,4523.9599609375,2111577000,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W48,2025-11-28,1256.68994140625,1260.4599609375,1274.6099853515625,1251.1400146484375,1256.68994140625,13990500,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W48,2025-11-28,1690.99,1656.03,1696.14,1656.01,1690.99,3720840676,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W49,2025-12-05,8632.7607421875,8541.5390625,8689.0986328125,8493.2451171875,8632.7607421875,2139596400,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W49,2025-12-05,1616.52001953125,1608.260009765625,1634.3499755859375,1608.260009765625,1616.52001953125,953356500,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W49,2025-12-05,5949.22021484375,6052.5,6110.919921875,5881.72021484375,5949.22021484375,532400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W49,2025-12-05,4531.35986328125,4531.5498046875,4561.2099609375,4511.8798828125,4531.35986328125,1144872200,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W49,2025-12-05,1273.77001953125,1259.02001953125,1284.3199462890625,1257.219970703125,1273.77001953125,11743100,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W49,2025-12-05,1741.32,1698.98,1758.44,1690.36,1741.32,3702270485,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W50,2025-12-12,8660.4990234375,8676.7265625,8776.9697265625,8560.10546875,8660.4990234375,2772926600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W50,2025-12-12,1637.81005859375,1616.030029296875,1640.3599853515625,1601.5,1637.81005859375,868273400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W50,2025-12-12,6036.72021484375,5963.75,6062.58984375,5922.72998046875,6036.72021484375,521000,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W50,2025-12-12,4586.4501953125,4528.43017578125,4586.4501953125,4492.4599609375,4586.4501953125,1035900800,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W50,2025-12-12,1254.0999755859375,1274.22998046875,1279.5400390625,1250.2900390625,1254.0999755859375,8964600,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W50,2025-12-12,1646.89,1757.42,1772.03,1638.48,1646.89,3873659877,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W51,2025-12-19,8609.55078125,8705.2392578125,8730.708984375,8562.8876953125,8609.55078125,1962275000,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W51,2025-12-19,1665.9000244140625,1635.0799560546875,1668.1500244140625,1632.5400390625,1665.9000244140625,1031137300,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W51,2025-12-19,5920.8701171875,6033.4501953125,6112.2001953125,5920.8701171875,5920.8701171875,577700,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W51,2025-12-19,4569.77978515625,4575.919921875,4603.330078125,4545.77001953125,4569.77978515625,1151638200,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W51,2025-12-19,1252.18994140625,1249.719970703125,1273.4000244140625,1243.93994140625,1252.18994140625,16764600,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W51,2025-12-19,1704.31,1645.87,1705.76,1629.37,1704.31,3583331086,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W52,2025-12-26,8537.9111328125,8629.24609375,8667.7333984375,8525.1005859375,8537.9111328125,985450800,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W52,2025-12-26,1677.0999755859375,1664.280029296875,1678.8499755859375,1663.1199951171875,1677.0999755859375,538666200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W52,2025-12-26,6065.64013671875,5951.740234375,6077.4599609375,5951.740234375,6065.64013671875,182700,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W52,2025-12-26,4636.14990234375,4593.85986328125,4647.4501953125,4590.97021484375,4636.14990234375,510949100,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W52,2025-12-26,1259.25,1261.5,1278.1199951171875,1256.3499755859375,1259.25,9412900,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W52,2025-12-26,1729.8,1717.42,1805.93,1687.14,1729.8,4559267067,VN-Index,VNINDEX,VND,vnstock
Indonesia,2026-W01,2026-01-02,8748.1318359375,8545.7216796875,8748.1318359375,8545.7216796875,8748.1318359375,1114314700,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2026-W01,2026-01-02,1669.760009765625,1677.31005859375,1684.530029296875,1666.1700439453125,1669.760009765625,625019200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2026-W01,2026-01-02,6135.06005859375,6073.89990234375,6135.06005859375,6052.919921875,6135.06005859375,139900,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2026-W01,2026-01-02,4656.1201171875,4643.8798828125,4669.2900390625,4631.39990234375,4656.1201171875,562454000,Straits Times Index,^STI,SGD,yfinance
Thailand,2026-W01,2026-01-02,1259.6700439453125,1258.7099609375,1260.6700439453125,1246.8299560546875,1259.6700439453125,4335600,SET Index,^SET.BK,THB,yfinance
Vietnam,2026-W01,2026-01-02,1784.49,1733.39,1787.75,1731.63,1784.49,2025301042,VN-Index,VNINDEX,VND,vnstock
Indonesia,2026-W02,2026-01-09,8936.75390625,8778.732421875,9002.919921875,8732.3193359375,8936.75390625,2940438700,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2026-W02,2026-01-09,1686.5400390625,1669.0799560546875,1686.5400390625,1665.93994140625,1686.5400390625,1017985500,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2026-W02,2026-01-09,6348.14013671875,6115.7900390625,6378.0498046875,6115.7900390625,6348.14013671875,532900,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2026-W02,2026-01-09,4744.66015625,4670.0400390625,4765.2900390625,4668.68994140625,4744.66015625,1128324600,Straits Times Index,^STI,SGD,yfinance
Thailand,2026-W02,2026-01-09,1254.0899658203125,1271.719970703125,1287.469970703125,1251.4000244140625,1254.0899658203125,13029500,SET Index,^SET.BK,THB,yfinance
Vietnam,2026-W02,2026-01-09,1867.9,1787.13,1888.33,1775.19,1867.9,5404313127,VN-Index,VNINDEX,VND,vnstock
Indonesia,2026-W03,2026-01-16,9075.40625,8991.759765625,9100.8251953125,8715.4111328125,9075.40625,2263944200,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2026-W03,2026-01-16,1712.739990234375,1687.0699462890625,1721.47998046875,1686.5699462890625,1712.739990234375,1229813600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2026-W03,2026-01-16,6464.669921875,6351.47021484375,6494.10009765625,6351.47021484375,6464.669921875,611800,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2026-W03,2026-01-16,4849.10009765625,4750.43994140625,4849.10009765625,4750.080078125,4849.10009765625,1033735500,Straits Times Index,^STI,SGD,yfinance
Thailand,2026-W03,2026-01-16,1275.5999755859375,1258.199951171875,1278.550048828125,1232.4000244140625,1275.5999755859375,13411500,SET Index,^SET.BK,THB,yfinance
Vietnam,2026-W03,2026-01-16,1879.13,1880.38,1918.46,1845.95,1879.13,6406792801,VN-Index,VNINDEX,VND,vnstock
Indonesia,2026-W04,2026-01-23,8951.009765625,9098.7021484375,9174.4736328125,8837.828125,8951.009765625,2949561600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2026-W04,2026-01-23,1719.989990234375,1710.5699462890625,1723.4100341796875,1693.949951171875,1719.989990234375,1270890800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2026-W04,2026-01-23,6333.259765625,6478.72998046875,6491.31982421875,6326.64013671875,6333.259765625,484000,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2026-W04,2026-01-23,4891.4501953125,4834.4599609375,4895.14990234375,4790.43017578125,4891.4501953125,1161581700,Straits Times Index,^STI,SGD,yfinance
Thailand,2026-W04,2026-01-23,1314.3900146484375,1273.9599609375,1327.9100341796875,1271.800048828125,1314.3900146484375,18259100,SET Index,^SET.BK,THB,yfinance
Vietnam,2026-W04,2026-01-23,1870.79,1894.67,1915.11,1859.25,1870.79,5393619520,VN-Index,VNINDEX,VND,vnstock
Indonesia,2026-W05,2026-01-30,8329.6064453125,8967.7275390625,9058.0458984375,7481.98779296875,8329.6064453125,2969700300,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2026-W05,2026-01-30,1740.8800048828125,1721.6300048828125,1771.25,1719.52001953125,1740.8800048828125,1707410800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2026-W05,2026-01-30,6328.97021484375,6346.41015625,6365.4599609375,6212.68994140625,6328.97021484375,735300,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2026-W05,2026-01-30,4905.1298828125,4896.06982421875,4933.8798828125,4854.0498046875,4905.1298828125,1392109200,Straits Times Index,^STI,SGD,yfinance
Thailand,2026-W05,2026-01-30,1325.6199951171875,1312.7099609375,1344.8699951171875,1302.739990234375,1325.6199951171875,14797200,SET Index,^SET.BK,THB,yfinance
Vietnam,2026-W05,2026-01-30,1829.04,1876.81,1879.45,1793.13,1829.04,4549268246,VN-Index,VNINDEX,VND,vnstock
